,player_id,team,has_ball,kr_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2
165,KSI,0,False,김성일,404.7402038574219,191.9320068359375,461.8777770996094,335.363037109375
166,KDW,0,False,강동욱,788.2242431640625,175.3091583251953,863.2830810546875,376.0606689453125
167,KYS,0,False,가윤성,655.2225341796875,135.11007690429688,705.4183959960938,264.8132629394531
168,SMJ,1,False,손명준,297.84912109375,137.91575622558594,392.6486511230469,376.1973571777344
169,KSW,1,False,김성욱,520.2661743164062,97.11766052246094,574.39501953125,226.94642639160156
170,SDG,1,False,신대근,1104.1392822265625,215.4688262939453,1212.2191162109375,391.5306091308594
171,OJY,1,False,오지영,123.48601531982422,263.197509765625,233.93238830566406,475.64739990234375
172,SHW,0,False,서한울,376.903564453125,220.3838653564453,451.41778564453125,413.25946044921875
173,KSI,0,False,김성일,398.67437744140625,192.67556762695312,456.6385192871094,335.2543029785156
174,KDW,0,False,강동욱,786.7581176757812,176.5940399169922,861.3228149414062,377.4851379394531
175,KYS,0,False,가윤성,655.14599609375,135.18734741210938,705.3267211914062,265.0220031738281
176,SMJ,1,False,손명준,310.08697509765625,142.78646850585938,406.7873229980469,383.84442138671875
177,KSW,1,False,김성욱,524.1588745117188,97.248291015625,577.0482177734375,227.354248046875
178,SDG,1,False,신대근,1126.2413330078125,218.795166015625,1240.97265625,403.2884216308594
179,OJY,1,False,오지영,131.188232421875,249.52674865722656,243.36647033691406,467.76513671875
180,SHW,0,False,서한울,379.2780456542969,216.09243774414062,454.15618896484375,410.3449401855469
181,KDW,0,False,강동욱,787.590087890625,178.27586364746094,860.8502197265625,377.7807312011719
182,KYS,0,False,가윤성,655.1287841796875,135.67494201660156,704.9190063476562,264.4841613769531
183,KSI,0,False,김성일,,,,
184,SMJ,1,False,손명준,326.2381896972656,150.5353546142578,423.30010986328125,389.9925842285156
185,KSW,1,False,김성욱,526.7127685546875,97.17060852050781,578.708740234375,227.52947998046875
186,SDG,1,False,신대근,1140.4200439453125,222.8185272216797,1261.7781982421875,416.1743469238281
187,OJY,1,False,오지영,145.53524780273438,239.13687133789062,254.63885498046875,450.5724182128906
188,SHW,0,False,서한울,387.1550598144531,219.62576293945312,460.033203125,409.3064880371094
189,KDW,0,False,강동욱,788.3003540039062,179.73402404785156,860.7855834960938,377.8163146972656
190,KYS,0,False,가윤성,655.17822265625,135.8286590576172,704.8375854492188,264.3572692871094
191,KSI,0,False,김성일,,,,
192,SMJ,1,False,손명준,335.26251220703125,151.8081512451172,439.6123962402344,410.8948669433594
193,KSW,1,False,김성욱,529.7633666992188,96.92430877685547,580.958984375,227.27833557128906
194,SDG,1,False,신대근,1169.41015625,232.59927368164062,1286.1824951171875,422.1114501953125
195,OJY,1,False,오지영,167.72572326660156,232.52197265625,269.9889221191406,432.12628173828125
